matvecs,res_L2,res_Linf,vcycles,group_name,cells,frequency_x,frequency_y,max_depth,mesh,mesh_family,scale_x,scale_y,solver,unknowns
29,6.081203699756462e-13,9.050052374171003e-14,29,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=1.0e-2,10288,0.5,0.285714285,7,adaptive(1.0e-2),adapt,1.0,1.75,standalone_gmg,10089
30,2.686174175792741e-13,4.006864284811229e-14,30,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=1.0e-2,10288,0.5,0.285714285,7,adaptive(1.0e-2),adapt,1.0,1.75,standalone_gmg,10089
31,1.200615349897752e-13,1.7873723334727032e-14,31,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=1.0e-2,10288,0.5,0.285714285,7,adaptive(1.0e-2),adapt,1.0,1.75,standalone_gmg,10089
32,5.6073466495382966e-14,7.927686285214008e-15,32,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=1.0e-2,10288,0.5,0.285714285,7,adaptive(1.0e-2),adapt,1.0,1.75,standalone_gmg,10089
33,3.0158250299379587e-14,3.689756833402669e-15,33,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=1.0e-2,10288,0.5,0.285714285,7,adaptive(1.0e-2),adapt,1.0,1.75,standalone_gmg,10089
34,2.1142844542206035e-14,1.6089560239684886e-15,34,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=1.0e-2,10288,0.5,0.285714285,7,adaptive(1.0e-2),adapt,1.0,1.75,standalone_gmg,10089
35,1.7855030999660017e-14,9.610368056911511e-16,35,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=1.0e-2,10288,0.5,0.285714285,7,adaptive(1.0e-2),adapt,1.0,1.75,standalone_gmg,10089
36,1.723339282022401e-14,8.630249292984615e-16,36,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=1.0e-2,10288,0.5,0.285714285,7,adaptive(1.0e-2),adapt,1.0,1.75,standalone_gmg,10089
37,1.7071979207625076e-14,8.690964614643804e-16,37,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=1.0e-2,10288,0.5,0.285714285,7,adaptive(1.0e-2),adapt,1.0,1.75,standalone_gmg,10089
0,0.11252420357950883,0.0007600747105597774,0,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=1.0e-3,124720,0.5,0.285714285,9,adaptive(1.0e-3),adapt,1.0,1.75,standalone_gmg,123673
1,0.04763232994344398,0.0004720381912791897,1,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=1.0e-3,124720,0.5,0.285714285,9,adaptive(1.0e-3),adapt,1.0,1.75,standalone_gmg,123673
2,0.005628912645402554,7.563464772144027e-05,2,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=1.0e-3,124720,0.5,0.285714285,9,adaptive(1.0e-3),adapt,1.0,1.75,standalone_gmg,123673
3,0.0008357398251169335,2.7562716141860837e-05,3,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=1.0e-3,124720,0.5,0.285714285,9,adaptive(1.0e-3),adapt,1.0,1.75,standalone_gmg,123673
4,0.00019560016566425124,1.0531611835692283e-05,4,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=1.0e-3,124720,0.5,0.285714285,9,adaptive(1.0e-3),adapt,1.0,1.75,standalone_gmg,123673
5,6.928964824216342e-05,4.4756798034860596e-06,5,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=1.0e-3,124720,0.5,0.285714285,9,adaptive(1.0e-3),adapt,1.0,1.75,standalone_gmg,123673
6,2.756882563774392e-05,1.8732134534683344e-06,6,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=1.0e-3,124720,0.5,0.285714285,9,adaptive(1.0e-3),adapt,1.0,1.75,standalone_gmg,123673
7,1.1295119196010156e-05,7.990814039004427e-07,7,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=1.0e-3,124720,0.5,0.285714285,9,adaptive(1.0e-3),adapt,1.0,1.75,standalone_gmg,123673
8,4.690565602143464e-06,3.4640793540618477e-07,8,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=1.0e-3,124720,0.5,0.285714285,9,adaptive(1.0e-3),adapt,1.0,1.75,standalone_gmg,123673
9,1.966274812523367e-06,1.5092828916534774e-07,9,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=1.0e-3,124720,0.5,0.285714285,9,adaptive(1.0e-3),adapt,1.0,1.75,standalone_gmg,123673
10,8.30301329607941e-07,6.597482453429317e-08,10,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=1.0e-3,124720,0.5,0.285714285,9,adaptive(1.0e-3),adapt,1.0,1.75,standalone_gmg,123673
11,3.5274417784374866e-07,2.8931513664171363e-08,11,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=1.0e-3,124720,0.5,0.285714285,9,adaptive(1.0e-3),adapt,1.0,1.75,standalone_gmg,123673
12,1.5064417297332704e-07,1.2722272940972508e-08,12,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=1.0e-3,124720,0.5,0.285714285,9,adaptive(1.0e-3),adapt,1.0,1.75,standalone_gmg,123673
13,6.463341788237537e-08,5.608499061221864e-09,13,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=1.0e-3,124720,0.5,0.285714285,9,adaptive(1.0e-3),adapt,1.0,1.75,standalone_gmg,123673
14,2.7847165779466917e-08,2.478023596323882e-09,14,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=1.0e-3,124720,0.5,0.285714285,9,adaptive(1.0e-3),adapt,1.0,1.75,standalone_gmg,123673
15,1.2043990817484805e-08,1.0970983915174065e-09,15,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=1.0e-3,124720,0.5,0.285714285,9,adaptive(1.0e-3),adapt,1.0,1.75,standalone_gmg,123673
16,5.227544416996947e-09,4.866107657878344e-10,16,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=1.0e-3,124720,0.5,0.285714285,9,adaptive(1.0e-3),adapt,1.0,1.75,standalone_gmg,123673
17,2.2764277011264106e-09,2.161906323449106e-10,17,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=1.0e-3,124720,0.5,0.285714285,9,adaptive(1.0e-3),adapt,1.0,1.75,standalone_gmg,123673
18,9.943619170024595e-10,9.619343266809716e-11,18,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=1.0e-3,124720,0.5,0.285714285,9,adaptive(1.0e-3),adapt,1.0,1.75,standalone_gmg,123673
19,4.3560046047488926e-10,4.2859625787664e-11,19,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=1.0e-3,124720,0.5,0.285714285,9,adaptive(1.0e-3),adapt,1.0,1.75,standalone_gmg,123673
20,1.9134355482664225e-10,1.9120286083584848e-11,20,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=1.0e-3,124720,0.5,0.285714285,9,adaptive(1.0e-3),adapt,1.0,1.75,standalone_gmg,123673
21,8.42684948724732e-11,8.539680356085821e-12,21,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=1.0e-3,124720,0.5,0.285714285,9,adaptive(1.0e-3),adapt,1.0,1.75,standalone_gmg,123673
22,3.720461375612882e-11,3.818449896553222e-12,22,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=1.0e-3,124720,0.5,0.285714285,9,adaptive(1.0e-3),adapt,1.0,1.75,standalone_gmg,123673
23,1.646556307192077e-11,1.7089387630703223e-12,23,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=1.0e-3,124720,0.5,0.285714285,9,adaptive(1.0e-3),adapt,1.0,1.75,standalone_gmg,123673
24,7.304487474617944e-12,7.657834869695401e-13,24,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=1.0e-3,124720,0.5,0.285714285,9,adaptive(1.0e-3),adapt,1.0,1.75,standalone_gmg,123673
25,3.249122739693237e-12,3.435698990930658e-13,25,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=1.0e-3,124720,0.5,0.285714285,9,adaptive(1.0e-3),adapt,1.0,1.75,standalone_gmg,123673
26,1.449885916729754e-12,1.543670790152274e-13,26,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=1.0e-3,124720,0.5,0.285714285,9,adaptive(1.0e-3),adapt,1.0,1.75,standalone_gmg,123673
27,6.509486132392407e-13,6.923650021362082e-14,27,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=1.0e-3,124720,0.5,0.285714285,9,adaptive(1.0e-3),adapt,1.0,1.75,standalone_gmg,123673
28,2.9905406489179617e-13,3.1752595344713974e-14,28,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=1.0e-3,124720,0.5,0.285714285,9,adaptive(1.0e-3),adapt,1.0,1.75,standalone_gmg,123673
29,1.4844485799911978e-13,1.4458161230745947e-14,29,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=1.0e-3,124720,0.5,0.285714285,9,adaptive(1.0e-3),adapt,1.0,1.75,standalone_gmg,123673
30,8.981497892383523e-14,6.284144211943232e-15,30,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=1.0e-3,124720,0.5,0.285714285,9,adaptive(1.0e-3),adapt,1.0,1.75,standalone_gmg,123673
31,7.04167796568648e-14,3.2545580813669872e-15,31,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=1.0e-3,124720,0.5,0.285714285,9,adaptive(1.0e-3),adapt,1.0,1.75,standalone_gmg,123673
32,6.552092475733179e-14,1.977801603048057e-15,32,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=1.0e-3,124720,0.5,0.285714285,9,adaptive(1.0e-3),adapt,1.0,1.75,standalone_gmg,123673
33,6.388955213427345e-14,1.0869126779167182e-15,33,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=1.0e-3,124720,0.5,0.285714285,9,adaptive(1.0e-3),adapt,1.0,1.75,standalone_gmg,123673
0,0.18726523646682772,0.001398131194342451,0,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=2.0e-3,44656,0.5,0.285714285,8,adaptive(2.0e-3),adapt,1.0,1.75,standalone_gmg,44089
1,0.0806741732115047,0.0009709712853412365,1,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=2.0e-3,44656,0.5,0.285714285,8,adaptive(2.0e-3),adapt,1.0,1.75,standalone_gmg,44089
2,0.009626735148076427,0.000146859723828129,2,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=2.0e-3,44656,0.5,0.285714285,8,adaptive(2.0e-3),adapt,1.0,1.75,standalone_gmg,44089
3,0.0013696045206505788,6.174534472526286e-05,3,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=2.0e-3,44656,0.5,0.285714285,8,adaptive(2.0e-3),adapt,1.0,1.75,standalone_gmg,44089
4,0.000283323798098672,2.5962606663174157e-05,4,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=2.0e-3,44656,0.5,0.285714285,8,adaptive(2.0e-3),adapt,1.0,1.75,standalone_gmg,44089
5,9.577143915229828e-05,1.1509549106321869e-05,5,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=2.0e-3,44656,0.5,0.285714285,8,adaptive(2.0e-3),adapt,1.0,1.75,standalone_gmg,44089
6,3.884565307752898e-05,5.073857876318998e-06,6,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=2.0e-3,44656,0.5,0.285714285,8,adaptive(2.0e-3),adapt,1.0,1.75,standalone_gmg,44089
7,1.645220616522196e-05,2.248651396050865e-06,7,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=2.0e-3,44656,0.5,0.285714285,8,adaptive(2.0e-3),adapt,1.0,1.75,standalone_gmg,44089
8,7.088218453281591e-06,9.973072007105933e-07,8,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=2.0e-3,44656,0.5,0.285714285,8,adaptive(2.0e-3),adapt,1.0,1.75,standalone_gmg,44089
9,3.085375906353072e-06,4.428160594444324e-07,9,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=2.0e-3,44656,0.5,0.285714285,8,adaptive(2.0e-3),adapt,1.0,1.75,standalone_gmg,44089
10,1.3524256033452767e-06,1.9674930497879176e-07,10,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=2.0e-3,44656,0.5,0.285714285,8,adaptive(2.0e-3),adapt,1.0,1.75,standalone_gmg,44089
11,5.957724182700846e-07,8.747680110029847e-08,11,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=2.0e-3,44656,0.5,0.285714285,8,adaptive(2.0e-3),adapt,1.0,1.75,standalone_gmg,44089
12,2.63409861300617e-07,3.8917090750510697e-08,12,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=2.0e-3,44656,0.5,0.285714285,8,adaptive(2.0e-3),adapt,1.0,1.75,standalone_gmg,44089
13,1.1678211673038517e-07,1.7324049832916424e-08,13,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=2.0e-3,44656,0.5,0.285714285,8,adaptive(2.0e-3),adapt,1.0,1.75,standalone_gmg,44089
14,5.188499158786766e-08,7.71634076014889e-09,14,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=2.0e-3,44656,0.5,0.285714285,8,adaptive(2.0e-3),adapt,1.0,1.75,standalone_gmg,44089
15,2.3090687644271333e-08,3.4388821363012106e-09,15,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=2.0e-3,44656,0.5,0.285714285,8,adaptive(2.0e-3),adapt,1.0,1.75,standalone_gmg,44089
16,1.029021674316978e-08,1.533403972374392e-09,16,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=2.0e-3,44656,0.5,0.285714285,8,adaptive(2.0e-3),adapt,1.0,1.75,standalone_gmg,44089
17,4.590974745990888e-09,6.840976663185366e-10,17,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=2.0e-3,44656,0.5,0.285714285,8,adaptive(2.0e-3),adapt,1.0,1.75,standalone_gmg,44089
18,2.0502384199035037e-09,3.0534493553405206e-10,18,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=2.0e-3,44656,0.5,0.285714285,8,adaptive(2.0e-3),adapt,1.0,1.75,standalone_gmg,44089
19,9.163634973747366e-10,1.3635219949653665e-10,19,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=2.0e-3,44656,0.5,0.285714285,8,adaptive(2.0e-3),adapt,1.0,1.75,standalone_gmg,44089
20,4.098777016191878e-10,6.091461926885366e-11,20,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=2.0e-3,44656,0.5,0.285714285,8,adaptive(2.0e-3),adapt,1.0,1.75,standalone_gmg,44089
21,1.8345646033161653e-10,2.7224346908771846e-11,21,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=2.0e-3,44656,0.5,0.285714285,8,adaptive(2.0e-3),adapt,1.0,1.75,standalone_gmg,44089
22,8.216412843181265e-11,1.2172090809239866e-11,22,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=2.0e-3,44656,0.5,0.285714285,8,adaptive(2.0e-3),adapt,1.0,1.75,standalone_gmg,44089
23,3.68205692447341e-11,5.444435700885375e-12,23,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=2.0e-3,44656,0.5,0.285714285,8,adaptive(2.0e-3),adapt,1.0,1.75,standalone_gmg,44089
24,1.6509801139955345e-11,2.4360316281529792e-12,24,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=2.0e-3,44656,0.5,0.285714285,8,adaptive(2.0e-3),adapt,1.0,1.75,standalone_gmg,44089
25,7.407157307056635e-12,1.0904133498912394e-12,25,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=2.0e-3,44656,0.5,0.285714285,8,adaptive(2.0e-3),adapt,1.0,1.75,standalone_gmg,44089
26,3.3252367601400705e-12,4.884278745342918e-13,26,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=2.0e-3,44656,0.5,0.285714285,8,adaptive(2.0e-3),adapt,1.0,1.75,standalone_gmg,44089
27,1.4941421494363028e-12,2.1888610715614654e-13,27,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=2.0e-3,44656,0.5,0.285714285,8,adaptive(2.0e-3),adapt,1.0,1.75,standalone_gmg,44089
28,6.728589087712973e-13,9.814241433425686e-14,28,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=2.0e-3,44656,0.5,0.285714285,8,adaptive(2.0e-3),adapt,1.0,1.75,standalone_gmg,44089
29,3.049316683024233e-13,4.415304927229968e-14,29,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=2.0e-3,44656,0.5,0.285714285,8,adaptive(2.0e-3),adapt,1.0,1.75,standalone_gmg,44089
30,1.4129012488395482e-13,1.9894676184240012e-14,30,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=2.0e-3,44656,0.5,0.285714285,8,adaptive(2.0e-3),adapt,1.0,1.75,standalone_gmg,44089
31,7.166613614128698e-14,9.082144758476574e-15,31,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=2.0e-3,44656,0.5,0.285714285,8,adaptive(2.0e-3),adapt,1.0,1.75,standalone_gmg,44089
32,4.5122488760582376e-14,4.176346768414163e-15,32,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=2.0e-3,44656,0.5,0.285714285,8,adaptive(2.0e-3),adapt,1.0,1.75,standalone_gmg,44089
33,3.712254573471006e-14,1.902124291408569e-15,33,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=2.0e-3,44656,0.5,0.285714285,8,adaptive(2.0e-3),adapt,1.0,1.75,standalone_gmg,44089
34,3.429186069795335e-14,9.93129189996722e-16,34,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=2.0e-3,44656,0.5,0.285714285,8,adaptive(2.0e-3),adapt,1.0,1.75,standalone_gmg,44089
35,3.2893396459783275e-14,9.402201239794294e-16,35,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=2.0e-3,44656,0.5,0.285714285,8,adaptive(2.0e-3),adapt,1.0,1.75,standalone_gmg,44089
0,0.25580003594673534,0.003393077154849127,0,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=5.0e-3,25504,0.5,0.285714285,8,adaptive(5.0e-3),adapt,1.0,1.75,standalone_gmg,25073
1,0.10364832704503169,0.002180906289619262,1,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=5.0e-3,25504,0.5,0.285714285,8,adaptive(5.0e-3),adapt,1.0,1.75,standalone_gmg,25073
2,0.01249084346402201,0.000373418856034439,2,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=5.0e-3,25504,0.5,0.285714285,8,adaptive(5.0e-3),adapt,1.0,1.75,standalone_gmg,25073
3,0.002357944207080418,0.0001579276782533623,3,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=5.0e-3,25504,0.5,0.285714285,8,adaptive(5.0e-3),adapt,1.0,1.75,standalone_gmg,25073
4,0.0007388540359126752,6.635233254255815e-05,4,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=5.0e-3,25504,0.5,0.285714285,8,adaptive(5.0e-3),adapt,1.0,1.75,standalone_gmg,25073
5,0.00028589652954854884,2.9624231422792618e-05,5,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=5.0e-3,25504,0.5,0.285714285,8,adaptive(5.0e-3),adapt,1.0,1.75,standalone_gmg,25073
6,0.00011723975665341909,1.3091045894763915e-05,6,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=5.0e-3,25504,0.5,0.285714285,8,adaptive(5.0e-3),adapt,1.0,1.75,standalone_gmg,25073
7,4.935050882187717e-05,5.818319880408502e-06,7,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=5.0e-3,25504,0.5,0.285714285,8,adaptive(5.0e-3),adapt,1.0,1.75,standalone_gmg,25073
8,2.1105348030833027e-05,2.587220289087394e-06,8,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=5.0e-3,25504,0.5,0.285714285,8,adaptive(5.0e-3),adapt,1.0,1.75,standalone_gmg,25073
9,9.12419996592461e-06,1.1520101640444431e-06,9,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=5.0e-3,25504,0.5,0.285714285,8,adaptive(5.0e-3),adapt,1.0,1.75,standalone_gmg,25073
10,3.975660754319826e-06,5.13428301231883e-07,10,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=5.0e-3,25504,0.5,0.285714285,8,adaptive(5.0e-3),adapt,1.0,1.75,standalone_gmg,25073
11,1.7429012232785232e-06,2.290435904520223e-07,11,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=5.0e-3,25504,0.5,0.285714285,8,adaptive(5.0e-3),adapt,1.0,1.75,standalone_gmg,25073
12,7.679134943076835e-07,1.0227001389848112e-07,12,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=5.0e-3,25504,0.5,0.285714285,8,adaptive(5.0e-3),adapt,1.0,1.75,standalone_gmg,25073
13,3.3979858545322035e-07,4.570468010653417e-08,13,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=5.0e-3,25504,0.5,0.285714285,8,adaptive(5.0e-3),adapt,1.0,1.75,standalone_gmg,25073
14,1.5093434117319186e-07,2.0442847846382367e-08,14,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=5.0e-3,25504,0.5,0.285714285,8,adaptive(5.0e-3),adapt,1.0,1.75,standalone_gmg,25073
15,6.727501531493202e-08,9.15117443064592e-09,15,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=5.0e-3,25504,0.5,0.285714285,8,adaptive(5.0e-3),adapt,1.0,1.75,standalone_gmg,25073
16,3.0081098456481297e-08,4.099707928608559e-09,16,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=5.0e-3,25504,0.5,0.285714285,8,adaptive(5.0e-3),adapt,1.0,1.75,standalone_gmg,25073
17,1.3489746317648048e-08,1.8380445811205792e-09,17,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=5.0e-3,25504,0.5,0.285714285,8,adaptive(5.0e-3),adapt,1.0,1.75,standalone_gmg,25073
18,6.065891728414661e-09,8.24657061821582e-10,18,scale=[1_1.75] freq=[0.5_0.285714] solver=standalone_gmg mesh=adapt interpolation=5.0e-3,25504,0.5,0.285714285,8,adaptive(5.0e-3),adapt,1.0,1.75,standalone_gmg,25073
