matvecs,res_L2,res_Linf,vcycles,group_name,cells,frequency_x,frequency_y,frequency_z,max_depth,mesh,mesh_family,scale_x,scale_y,scale_z,solver,unknowns
7,3.6188051851114903e-06,6.867751930603621e-05,7,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,4913
8,1.2768598647018783e-07,2.381851094005698e-06,8,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,4913
9,1.3987283067212553e-08,1.8007410631475312e-07,9,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,4913
10,8.29080971807523e-10,1.4354331755588528e-08,10,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,4913
11,3.484848238079712e-11,5.687729508356187e-10,11,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,4913
12,1.285891052665474e-12,1.636707660487291e-11,12,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,4913
13,1.4963950639002503e-14,1.8501699762370555e-13,13,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,4913
14,1.0605539063273905e-16,2.0015511059445652e-15,14,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,4913
0,0.2712088126587294,5.710924865645724,0,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,35937
1,0.08110656137780292,2.594130197979682,1,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,35937
2,0.08424254054935362,2.021072571606477,2,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,35937
3,0.03294437337680121,0.9178105224303887,3,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,35937
4,0.008984286772610716,0.4566346924885034,4,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,35937
5,0.006393127982061684,0.3149860753946142,5,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,35937
6,0.004304676106105253,0.18459244842603822,6,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,35937
7,0.00300465094869737,0.09136918438951501,7,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,35937
8,0.0016392689700277048,0.048228909539428405,8,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,35937
9,0.0007871192308181211,0.026269129242705927,9,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,35937
10,0.00039426896959743525,0.011965126336177488,10,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,35937
11,0.00013723069144108566,0.004165878815702412,11,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,35937
12,4.0585883767281516e-05,0.0012192575793982653,12,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,35937
13,1.4098060659041927e-05,0.000532313662403602,13,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,35937
14,3.92755214953048e-06,0.00017505117811338587,14,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,35937
15,1.9742950866234794e-06,7.963079665132017e-05,15,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,35937
16,6.334801625297314e-07,2.9198633000195474e-05,16,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,35937
17,3.069431919418778e-07,1.2616324180480326e-05,17,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,35937
18,9.687021936525155e-08,3.660404522504659e-06,18,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,35937
19,5.943325250576773e-08,1.7563556172969637e-06,19,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,35937
20,2.6688152951481747e-08,1.0257372469970865e-06,20,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,35937
21,1.300281406445487e-08,5.668716754597211e-07,21,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,35937
22,1.1605196505000275e-08,4.3583570077371704e-07,22,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,35937
23,5.263804971175546e-09,2.3018251457294018e-07,23,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,35937
24,1.8292720052900252e-09,6.738984758912422e-08,24,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,35937
25,8.243448203648131e-10,2.7797300831959523e-08,25,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,35937
26,3.923176317659773e-10,1.831073651040133e-08,26,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,35937
27,2.5890665631517626e-10,1.0762299247334655e-08,27,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,35937
28,1.4453264447248434e-10,4.922316136077132e-09,28,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,35937
29,4.7847425481452825e-11,1.6794122191406312e-09,29,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,35937
30,9.80331820342713e-12,4.4224750561000026e-10,30,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,35937
31,3.0780350175573726e-12,1.2090360892166178e-10,31,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,35937
32,7.103644386680905e-13,3.185939332650159e-11,32,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,35937
33,2.1342446606480232e-13,9.692031046114397e-12,33,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,35937
34,8.703763681760384e-14,3.345343136003507e-12,34,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,35937
35,4.012678614237339e-14,1.6782513524717278e-12,35,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,35937
36,2.5379803356364278e-14,8.889104513855709e-13,36,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,35937
37,1.3531501677531482e-14,6.39362237870383e-13,37,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,35937
38,8.68348214537612e-15,3.259109830930851e-13,38,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,35937
39,7.569527927522448e-15,2.5003781956468356e-13,39,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,35937
40,4.2900795763078925e-15,1.225011934337417e-13,40,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,35937
0,0.3097965333783647,11.920093847409648,0,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,274625
1,0.04730634942930606,2.257081972896202,1,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,274625
2,0.0513743581567733,1.9511137114531192,2,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,274625
3,0.0202264733583255,1.0522074250624749,3,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,274625
4,0.013167890199304996,0.7102244678297861,4,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,274625
5,0.011912294941514296,0.610915821199638,5,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,274625
6,0.004834646643990267,0.393013489026799,6,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,274625
7,0.0028233845278235973,0.2816452854247528,7,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,274625
8,0.002160979591482178,0.20940017953404766,8,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,274625
9,0.0013452143497410972,0.11106673322975266,9,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,274625
10,0.000812051303828859,0.05571723322630696,10,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,274625
11,0.0005549657445860741,0.03365509040971574,11,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,274625
12,0.0003721010324778788,0.02507984578142949,12,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,274625
13,0.0002845933036903068,0.024286474581126,13,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,274625
14,0.0001336893656996271,0.013755607326048726,14,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,274625
15,5.365600241123849e-05,0.00576820477267918,15,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,274625
16,3.614015901001216e-05,0.0024027696937722787,16,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,274625
17,2.1845776071473305e-05,0.0014286688910080706,17,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,274625
18,1.2761326331444684e-05,0.0010848712700827902,18,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,274625
19,9.216755469512998e-06,0.0006869003833358505,19,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,274625
20,4.110848454388222e-06,0.00031869162949621884,20,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,274625
21,1.4113454933373793e-06,0.00016199569843365166,21,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,274625
22,5.86297264482319e-07,7.859612672511841e-05,22,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,274625
23,5.07218257420787e-07,4.509936541210532e-05,23,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,274625
24,2.4157528927215897e-07,1.973955352674448e-05,24,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,274625
25,8.888474313220923e-08,8.766461423875026e-06,25,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,274625
26,5.658866458045085e-08,5.79053422400769e-06,26,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,274625
27,4.5521913580890594e-08,4.419915126916971e-06,27,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,274625
28,2.790618231635922e-08,3.0214506339684434e-06,28,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,274625
29,1.9542020187879687e-08,2.230554764170585e-06,29,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,274625
30,1.3071443143790497e-08,1.3263810487197012e-06,30,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,274625
31,9.559722382401173e-09,9.077150709102702e-07,31,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,274625
32,8.666742815601678e-09,6.974218810683302e-07,32,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,274625
33,3.809019561072732e-09,3.7165135594613005e-07,33,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,274625
34,1.800577016371188e-09,1.9996955659784106e-07,34,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,274625
35,1.0488580211756295e-09,1.0958507712035232e-07,35,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,274625
36,4.789648126687261e-10,5.725300272449882e-08,36,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,274625
37,3.2601998823933214e-10,3.0967240026734245e-08,37,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,274625
38,1.7434248941877096e-10,1.8835783402180062e-08,38,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,274625
39,1.193713893048553e-10,1.2689694992620858e-08,39,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,274625
40,6.231881287052654e-11,6.451854126965111e-09,40,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,8.0,accelerated_hybrid_mg,274625
0,10.04218166042041,0.5946500566534292,0,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,8.0,standalone_gmg,4913
1,5.550584953439143,0.3422449056331318,1,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,8.0,standalone_gmg,4913
2,3.632006982246521,0.20830523403701678,2,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,8.0,standalone_gmg,4913
3,2.5443832190201094,0.13542492228908687,3,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,8.0,standalone_gmg,4913
4,1.8587817747233981,0.09193393821593687,4,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,8.0,standalone_gmg,4913
5,1.3902018889932775,0.06443574977950861,5,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,8.0,standalone_gmg,4913
6,1.0527261670264447,0.0462696810640405,6,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,8.0,standalone_gmg,4913
7,0.8022462115076923,0.03524101502813537,7,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,8.0,standalone_gmg,4913
8,0.6133172035059543,0.027023304714417107,8,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,8.0,standalone_gmg,4913
9,0.4696274337336786,0.020723577162764628,9,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,8.0,standalone_gmg,4913
10,0.3598859756072038,0.015892958101191512,10,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,8.0,standalone_gmg,4913
11,0.2758966990495016,0.0121884918724382,11,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,8.0,standalone_gmg,4913
12,0.21154966495667585,0.009347536821903812,12,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,8.0,standalone_gmg,4913
13,0.16222578744492855,0.0071687782650785015,13,scale=[1_1_8] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,8.0,standalone_gmg,4913
